station_id,station_name,date,observed_high_f
KMSY,New Orleans Armstrong,2025-03-26,83
KMSY,New Orleans Armstrong,2025-03-27,80
KMSY,New Orleans Armstrong,2025-03-28,80
KMSY,New Orleans Armstrong,2025-03-29,82
KMSY,New Orleans Armstrong,2025-03-30,86
KMSY,New Orleans Armstrong,2025-03-31,80
KMSY,New Orleans Armstrong,2025-04-01,81
KMSY,New Orleans Armstrong,2025-04-02,83
KMSY,New Orleans Armstrong,2025-04-03,84
KMSY,New Orleans Armstrong,2025-04-04,85
KMSY,New Orleans Armstrong,2025-04-05,80
KMSY,New Orleans Armstrong,2025-04-06,79
KMSY,New Orleans Armstrong,2025-04-07,63
KMSY,New Orleans Armstrong,2025-04-08,71
KMSY,New Orleans Armstrong,2025-04-09,76
KMSY,New Orleans Armstrong,2025-04-10,80
KMSY,New Orleans Armstrong,2025-04-11,81
KMSY,New Orleans Armstrong,2025-04-12,76
KMSY,New Orleans Armstrong,2025-04-13,80
KMSY,New Orleans Armstrong,2025-04-14,81
KMSY,New Orleans Armstrong,2025-04-15,80
KMSY,New Orleans Armstrong,2025-04-16,78
KMSY,New Orleans Armstrong,2025-04-17,81
KMSY,New Orleans Armstrong,2025-04-18,83
KMSY,New Orleans Armstrong,2025-04-19,84
KMSY,New Orleans Armstrong,2025-04-20,84
KMSY,New Orleans Armstrong,2025-04-21,83
KMSY,New Orleans Armstrong,2025-04-22,83
KMSY,New Orleans Armstrong,2025-04-23,83
KMSY,New Orleans Armstrong,2025-04-24,84
KMSY,New Orleans Armstrong,2025-04-25,84
KMSY,New Orleans Armstrong,2025-04-26,86
KMSY,New Orleans Armstrong,2025-04-27,84
KMSY,New Orleans Armstrong,2025-04-28,85
KMSY,New Orleans Armstrong,2025-04-29,86
KMSY,New Orleans Armstrong,2025-04-30,85
KMSY,New Orleans Armstrong,2025-05-01,85
KMSY,New Orleans Armstrong,2025-05-02,84
KMSY,New Orleans Armstrong,2025-05-03,82
KMSY,New Orleans Armstrong,2025-05-04,80
KMSY,New Orleans Armstrong,2025-05-05,82
KMSY,New Orleans Armstrong,2025-05-06,83
KMSY,New Orleans Armstrong,2025-05-07,76
KMSY,New Orleans Armstrong,2025-05-08,86
KMSY,New Orleans Armstrong,2025-05-09,75
KMSY,New Orleans Armstrong,2025-05-10,79
KMSY,New Orleans Armstrong,2025-05-11,76
KMSY,New Orleans Armstrong,2025-05-12,78
KMSY,New Orleans Armstrong,2025-05-13,87
KMSY,New Orleans Armstrong,2025-05-14,88
KMSY,New Orleans Armstrong,2025-05-15,90
KMSY,New Orleans Armstrong,2025-05-16,91
KMSY,New Orleans Armstrong,2025-05-17,91
KMSY,New Orleans Armstrong,2025-05-18,90
KMSY,New Orleans Armstrong,2025-05-19,89
KMSY,New Orleans Armstrong,2025-05-20,91
KMSY,New Orleans Armstrong,2025-05-21,82
KMSY,New Orleans Armstrong,2025-05-22,89
KMSY,New Orleans Armstrong,2025-05-23,89
KMSY,New Orleans Armstrong,2025-05-24,90
KMSY,New Orleans Armstrong,2025-05-25,92
KMSY,New Orleans Armstrong,2025-05-26,92
KMSY,New Orleans Armstrong,2025-05-27,92
KMSY,New Orleans Armstrong,2025-05-28,90
KMSY,New Orleans Armstrong,2025-05-29,86
KMSY,New Orleans Armstrong,2025-05-30,91
KMSY,New Orleans Armstrong,2025-05-31,86
KMSY,New Orleans Armstrong,2025-06-01,88
KMSY,New Orleans Armstrong,2025-06-02,89
KMSY,New Orleans Armstrong,2025-06-03,89
KMSY,New Orleans Armstrong,2025-06-04,91
KMSY,New Orleans Armstrong,2025-06-05,92
KMSY,New Orleans Armstrong,2025-06-06,93
KMSY,New Orleans Armstrong,2025-06-07,95
KMSY,New Orleans Armstrong,2025-06-08,95
KMSY,New Orleans Armstrong,2025-06-09,91
KMSY,New Orleans Armstrong,2025-06-10,94
KMSY,New Orleans Armstrong,2025-06-11,93
KMSY,New Orleans Armstrong,2025-06-12,92
KMSY,New Orleans Armstrong,2025-06-13,89
KMSY,New Orleans Armstrong,2025-06-14,92
KMSY,New Orleans Armstrong,2025-06-15,91
KMSY,New Orleans Armstrong,2025-06-16,89
KMSY,New Orleans Armstrong,2025-06-17,88
KMSY,New Orleans Armstrong,2025-06-18,92
KMSY,New Orleans Armstrong,2025-06-19,93
KMSY,New Orleans Armstrong,2025-06-20,95
KMSY,New Orleans Armstrong,2025-06-21,94
KMSY,New Orleans Armstrong,2025-06-22,96
KMSY,New Orleans Armstrong,2025-06-23,96
KMSY,New Orleans Armstrong,2025-06-24,90
KMSY,New Orleans Armstrong,2025-06-25,92
KMSY,New Orleans Armstrong,2025-06-26,92
KMSY,New Orleans Armstrong,2025-06-27,90
KMSY,New Orleans Armstrong,2025-06-28,90
KMSY,New Orleans Armstrong,2025-06-29,90
KMSY,New Orleans Armstrong,2025-06-30,92
KMSY,New Orleans Armstrong,2025-07-01,94
KMSY,New Orleans Armstrong,2025-07-02,92
KMSY,New Orleans Armstrong,2025-07-03,93
KMSY,New Orleans Armstrong,2025-07-04,94
KMSY,New Orleans Armstrong,2025-07-05,97
KMSY,New Orleans Armstrong,2025-07-06,94
KMSY,New Orleans Armstrong,2025-07-07,92
KMSY,New Orleans Armstrong,2025-07-08,91
KMSY,New Orleans Armstrong,2025-07-09,90
KMSY,New Orleans Armstrong,2025-07-10,90
KMSY,New Orleans Armstrong,2025-07-11,93
KMSY,New Orleans Armstrong,2025-07-12,93
KMSY,New Orleans Armstrong,2025-07-13,93
KMSY,New Orleans Armstrong,2025-07-14,93
KMSY,New Orleans Armstrong,2025-07-15,95
KMSY,New Orleans Armstrong,2025-07-16,93
KMSY,New Orleans Armstrong,2025-07-17,86
KMSY,New Orleans Armstrong,2025-07-18,92
KMSY,New Orleans Armstrong,2025-07-19,91
KMSY,New Orleans Armstrong,2025-07-20,96
KMSY,New Orleans Armstrong,2025-07-21,95
KMSY,New Orleans Armstrong,2025-07-22,97
KMSY,New Orleans Armstrong,2025-07-23,96
KMSY,New Orleans Armstrong,2025-07-24,93
KMSY,New Orleans Armstrong,2025-07-25,93
KMSY,New Orleans Armstrong,2025-07-26,92
KMSY,New Orleans Armstrong,2025-07-27,94
KMSY,New Orleans Armstrong,2025-07-28,97
KMSY,New Orleans Armstrong,2025-07-29,98
KMSY,New Orleans Armstrong,2025-07-30,96
KMSY,New Orleans Armstrong,2025-07-31,95
KMSY,New Orleans Armstrong,2025-08-01,94
KMSY,New Orleans Armstrong,2025-08-02,91
KMSY,New Orleans Armstrong,2025-08-03,93
KMSY,New Orleans Armstrong,2025-08-04,94
KMSY,New Orleans Armstrong,2025-08-05,93
KMSY,New Orleans Armstrong,2025-08-06,94
KMSY,New Orleans Armstrong,2025-08-07,94
KMSY,New Orleans Armstrong,2025-08-08,91
KMSY,New Orleans Armstrong,2025-08-09,91
KMSY,New Orleans Armstrong,2025-08-10,91
KMSY,New Orleans Armstrong,2025-08-11,92
KMSY,New Orleans Armstrong,2025-08-12,90
KMSY,New Orleans Armstrong,2025-08-13,95
KMSY,New Orleans Armstrong,2025-08-14,95
KMSY,New Orleans Armstrong,2025-08-15,92
KMSY,New Orleans Armstrong,2025-08-16,95
KMSY,New Orleans Armstrong,2025-08-17,99
KMSY,New Orleans Armstrong,2025-08-18,96
KMSY,New Orleans Armstrong,2025-08-19,97
KMSY,New Orleans Armstrong,2025-08-20,97
KMSY,New Orleans Armstrong,2025-08-21,95
KMSY,New Orleans Armstrong,2025-08-22,91
KMSY,New Orleans Armstrong,2025-08-23,94
KMSY,New Orleans Armstrong,2025-08-24,94
KMSY,New Orleans Armstrong,2025-08-25,95
KMSY,New Orleans Armstrong,2025-08-26,93
KMSY,New Orleans Armstrong,2025-08-27,91
KMSY,New Orleans Armstrong,2025-08-28,92
KMSY,New Orleans Armstrong,2025-08-29,85
KMSY,New Orleans Armstrong,2025-08-30,89
KMSY,New Orleans Armstrong,2025-08-31,90
KMSY,New Orleans Armstrong,2025-09-01,90
KMSY,New Orleans Armstrong,2025-09-02,91
KMSY,New Orleans Armstrong,2025-09-03,92
KMSY,New Orleans Armstrong,2025-09-04,93
KMSY,New Orleans Armstrong,2025-09-05,93
KMSY,New Orleans Armstrong,2025-09-06,93
KMSY,New Orleans Armstrong,2025-09-07,91
KMSY,New Orleans Armstrong,2025-09-08,87
KMSY,New Orleans Armstrong,2025-09-09,91
KMSY,New Orleans Armstrong,2025-09-10,92
KMSY,New Orleans Armstrong,2025-09-11,93
KMSY,New Orleans Armstrong,2025-09-12,95
KMSY,New Orleans Armstrong,2025-09-13,96
KMSY,New Orleans Armstrong,2025-09-14,93
KMSY,New Orleans Armstrong,2025-09-15,93
KMSY,New Orleans Armstrong,2025-09-16,93
KMSY,New Orleans Armstrong,2025-09-17,94
KMSY,New Orleans Armstrong,2025-09-18,90
KMSY,New Orleans Armstrong,2025-09-19,93
KMSY,New Orleans Armstrong,2025-09-20,94
KMSY,New Orleans Armstrong,2025-09-21,92
KMSY,New Orleans Armstrong,2025-09-22,93
KMSY,New Orleans Armstrong,2025-09-23,92
KMSY,New Orleans Armstrong,2025-09-24,92
KMSY,New Orleans Armstrong,2025-09-25,84
KMSY,New Orleans Armstrong,2025-09-26,88
KMSY,New Orleans Armstrong,2025-09-27,90
KMSY,New Orleans Armstrong,2025-09-28,92
KMSY,New Orleans Armstrong,2025-09-29,93
KMSY,New Orleans Armstrong,2025-09-30,92
KMSY,New Orleans Armstrong,2025-10-01,92
KMSY,New Orleans Armstrong,2025-10-02,90
KMSY,New Orleans Armstrong,2025-10-03,85
KMSY,New Orleans Armstrong,2025-10-04,81
KMSY,New Orleans Armstrong,2025-10-05,82
KMSY,New Orleans Armstrong,2025-10-06,88
KMSY,New Orleans Armstrong,2025-10-07,91
KMSY,New Orleans Armstrong,2025-10-08,91
KMSY,New Orleans Armstrong,2025-10-09,90
KMSY,New Orleans Armstrong,2025-10-10,84
KMSY,New Orleans Armstrong,2025-10-11,84
KMSY,New Orleans Armstrong,2025-10-12,85
KMSY,New Orleans Armstrong,2025-10-13,86
KMSY,New Orleans Armstrong,2025-10-14,87
KMSY,New Orleans Armstrong,2025-10-15,88
KMSY,New Orleans Armstrong,2025-10-16,88
KMSY,New Orleans Armstrong,2025-10-17,88
KMSY,New Orleans Armstrong,2025-10-18,88
KMSY,New Orleans Armstrong,2025-10-19,90
KMSY,New Orleans Armstrong,2025-10-20,83
KMSY,New Orleans Armstrong,2025-10-21,89
KMSY,New Orleans Armstrong,2025-10-22,82
KMSY,New Orleans Armstrong,2025-10-23,82
KMSY,New Orleans Armstrong,2025-10-24,84
KMSY,New Orleans Armstrong,2025-10-25,82
KMSY,New Orleans Armstrong,2025-10-26,83
KMSY,New Orleans Armstrong,2025-10-27,83
KMSY,New Orleans Armstrong,2025-10-28,78
KMSY,New Orleans Armstrong,2025-10-29,74
KMSY,New Orleans Armstrong,2025-10-30,68
KMSY,New Orleans Armstrong,2025-10-31,70
KMSY,New Orleans Armstrong,2025-11-01,73
KMSY,New Orleans Armstrong,2025-11-02,71
KMSY,New Orleans Armstrong,2025-11-03,70
KMSY,New Orleans Armstrong,2025-11-04,76
KMSY,New Orleans Armstrong,2025-11-05,80
KMSY,New Orleans Armstrong,2025-11-06,78
KMSY,New Orleans Armstrong,2025-11-07,85
KMSY,New Orleans Armstrong,2025-11-08,85
KMSY,New Orleans Armstrong,2025-11-09,73
KMSY,New Orleans Armstrong,2025-11-10,55
KMSY,New Orleans Armstrong,2025-11-11,59
KMSY,New Orleans Armstrong,2025-11-12,75
KMSY,New Orleans Armstrong,2025-11-13,77
KMSY,New Orleans Armstrong,2025-11-14,77
KMSY,New Orleans Armstrong,2025-11-15,79
KMSY,New Orleans Armstrong,2025-11-16,81
KMSY,New Orleans Armstrong,2025-11-17,77
KMSY,New Orleans Armstrong,2025-11-18,82
KMSY,New Orleans Armstrong,2025-11-19,80
KMSY,New Orleans Armstrong,2025-11-20,80
KMSY,New Orleans Armstrong,2025-11-21,85
KMSY,New Orleans Armstrong,2025-11-22,84
KMSY,New Orleans Armstrong,2025-11-23,75
KMSY,New Orleans Armstrong,2025-11-24,82
KMSY,New Orleans Armstrong,2025-11-25,85
KMSY,New Orleans Armstrong,2025-11-26,69
KMSY,New Orleans Armstrong,2025-11-27,62
KMSY,New Orleans Armstrong,2025-11-28,58
KMSY,New Orleans Armstrong,2025-11-29,72
KMSY,New Orleans Armstrong,2025-11-30,67
KMSY,New Orleans Armstrong,2025-12-01,61
KMSY,New Orleans Armstrong,2025-12-02,58
KMSY,New Orleans Armstrong,2025-12-03,54
KMSY,New Orleans Armstrong,2025-12-04,61
KMSY,New Orleans Armstrong,2025-12-05,52
KMSY,New Orleans Armstrong,2025-12-06,56
KMSY,New Orleans Armstrong,2025-12-07,68
KMSY,New Orleans Armstrong,2025-12-08,58
KMSY,New Orleans Armstrong,2025-12-09,54
KMSY,New Orleans Armstrong,2025-12-10,73
KMSY,New Orleans Armstrong,2025-12-11,62
KMSY,New Orleans Armstrong,2025-12-12,75
KMSY,New Orleans Armstrong,2025-12-13,77
KMSY,New Orleans Armstrong,2025-12-14,62
KMSY,New Orleans Armstrong,2025-12-15,45
KMSY,New Orleans Armstrong,2025-12-16,62
KMSY,New Orleans Armstrong,2025-12-17,66
KMSY,New Orleans Armstrong,2025-12-18,82
KMSY,New Orleans Armstrong,2025-12-19,66
KMSY,New Orleans Armstrong,2025-12-20,74
KMSY,New Orleans Armstrong,2025-12-21,81
KMSY,New Orleans Armstrong,2025-12-22,75
KMSY,New Orleans Armstrong,2025-12-23,79
KMSY,New Orleans Armstrong,2025-12-24,75
KMSY,New Orleans Armstrong,2025-12-25,75
KMSY,New Orleans Armstrong,2025-12-26,82
KMSY,New Orleans Armstrong,2025-12-27,81
KMSY,New Orleans Armstrong,2025-12-28,81
KMSY,New Orleans Armstrong,2025-12-29,69
KMSY,New Orleans Armstrong,2025-12-30,51
KMSY,New Orleans Armstrong,2025-12-31,61
KMSY,New Orleans Armstrong,2026-01-01,70
KMSY,New Orleans Armstrong,2026-01-02,75
KMSY,New Orleans Armstrong,2026-01-03,80
KMSY,New Orleans Armstrong,2026-01-04,60
KMSY,New Orleans Armstrong,2026-01-05,71
KMSY,New Orleans Armstrong,2026-01-06,82
KMSY,New Orleans Armstrong,2026-01-07,81
KMSY,New Orleans Armstrong,2026-01-08,79
KMSY,New Orleans Armstrong,2026-01-09,81
KMSY,New Orleans Armstrong,2026-01-10,75
KMSY,New Orleans Armstrong,2026-01-11,62
KMSY,New Orleans Armstrong,2026-01-12,54
KMSY,New Orleans Armstrong,2026-01-13,60
KMSY,New Orleans Armstrong,2026-01-14,67
KMSY,New Orleans Armstrong,2026-01-15,54
KMSY,New Orleans Armstrong,2026-01-16,69
KMSY,New Orleans Armstrong,2026-01-17,58
KMSY,New Orleans Armstrong,2026-01-18,48
KMSY,New Orleans Armstrong,2026-01-19,57
KMSY,New Orleans Armstrong,2026-01-20,63
KMSY,New Orleans Armstrong,2026-01-21,70
KMSY,New Orleans Armstrong,2026-01-22,68
KMSY,New Orleans Armstrong,2026-01-23,62
KMSY,New Orleans Armstrong,2026-01-24,68
KMSY,New Orleans Armstrong,2026-01-25,73
KMSY,New Orleans Armstrong,2026-01-26,41
KMSY,New Orleans Armstrong,2026-01-27,46
KMSY,New Orleans Armstrong,2026-01-28,53
KMSY,New Orleans Armstrong,2026-01-29,60
KMSY,New Orleans Armstrong,2026-01-30,60
KMSY,New Orleans Armstrong,2026-01-31,40
KMSY,New Orleans Armstrong,2026-02-01,45
KMSY,New Orleans Armstrong,2026-02-02,60
KMSY,New Orleans Armstrong,2026-02-03,72
KMSY,New Orleans Armstrong,2026-02-04,61
KMSY,New Orleans Armstrong,2026-02-05,54
KMSY,New Orleans Armstrong,2026-02-06,75
KMSY,New Orleans Armstrong,2026-02-07,66
KMSY,New Orleans Armstrong,2026-02-08,72
KMSY,New Orleans Armstrong,2026-02-09,77
KMSY,New Orleans Armstrong,2026-02-10,79
KMSY,New Orleans Armstrong,2026-02-11,78
KMSY,New Orleans Armstrong,2026-02-12,69
KMSY,New Orleans Armstrong,2026-02-13,69
KMSY,New Orleans Armstrong,2026-02-14,76
KMSY,New Orleans Armstrong,2026-02-15,75
KMSY,New Orleans Armstrong,2026-02-16,61
KMSY,New Orleans Armstrong,2026-02-17,74
KMSY,New Orleans Armstrong,2026-02-18,80
KMSY,New Orleans Armstrong,2026-02-19,83
KMSY,New Orleans Armstrong,2026-02-20,84
KMSY,New Orleans Armstrong,2026-02-21,86
KMSY,New Orleans Armstrong,2026-02-22,63
KMSY,New Orleans Armstrong,2026-02-23,57
KMSY,New Orleans Armstrong,2026-02-24,61
KMSY,New Orleans Armstrong,2026-02-25,75
KMSY,New Orleans Armstrong,2026-02-26,77
KMSY,New Orleans Armstrong,2026-02-27,79
KMSY,New Orleans Armstrong,2026-02-28,75
KMSY,New Orleans Armstrong,2026-03-01,76
KMSY,New Orleans Armstrong,2026-03-02,76
KMSY,New Orleans Armstrong,2026-03-03,82
KMSY,New Orleans Armstrong,2026-03-04,81
KMSY,New Orleans Armstrong,2026-03-05,82
KMSY,New Orleans Armstrong,2026-03-06,83
KMSY,New Orleans Armstrong,2026-03-07,83
KMSY,New Orleans Armstrong,2026-03-08,76
KMSY,New Orleans Armstrong,2026-03-09,83
KMSY,New Orleans Armstrong,2026-03-10,83
KMSY,New Orleans Armstrong,2026-03-11,83
KMSY,New Orleans Armstrong,2026-03-12,65
KMSY,New Orleans Armstrong,2026-03-13,71
KMSY,New Orleans Armstrong,2026-03-14,75
KMSY,New Orleans Armstrong,2026-03-15,82
KMSY,New Orleans Armstrong,2026-03-16,73
KMSY,New Orleans Armstrong,2026-03-17,54
KMSY,New Orleans Armstrong,2026-03-18,62
KMSY,New Orleans Armstrong,2026-03-19,72
KMSY,New Orleans Armstrong,2026-03-20,76
KMSY,New Orleans Armstrong,2026-03-21,80
KMSY,New Orleans Armstrong,2026-03-22,82
KMSY,New Orleans Armstrong,2026-03-23,79
KMSY,New Orleans Armstrong,2026-03-24,79
KMSY,New Orleans Armstrong,2026-03-25,80
KMSY,New Orleans Armstrong,2026-03-26,82
KMSY,New Orleans Armstrong,2026-03-27,82
KMSY,New Orleans Armstrong,2026-03-28,75
KMSY,New Orleans Armstrong,2026-03-29,75
KMSY,New Orleans Armstrong,2026-03-30,79
KMSY,New Orleans Armstrong,2026-03-31,82
KMSY,New Orleans Armstrong,2026-04-01,84
KMSY,New Orleans Armstrong,2026-04-02,84
KMSY,New Orleans Armstrong,2026-04-03,84
KMSY,New Orleans Armstrong,2026-04-04,83
KMSY,New Orleans Armstrong,2026-04-05,72
KMSY,New Orleans Armstrong,2026-04-06,68
KMSY,New Orleans Armstrong,2026-04-07,76
KMSY,New Orleans Armstrong,2026-04-08,77
KMSY,New Orleans Armstrong,2026-04-09,74
KMSY,New Orleans Armstrong,2026-04-10,79
KMSY,New Orleans Armstrong,2026-04-11,81
KMSY,New Orleans Armstrong,2026-04-12,81
