station_id,station_name,date,observed_high_f
KLAX,Los Angeles International,2025-06-02,70
KLAX,Los Angeles International,2025-06-03,66
KLAX,Los Angeles International,2025-06-04,69
KLAX,Los Angeles International,2025-06-05,70
KLAX,Los Angeles International,2025-06-06,68
KLAX,Los Angeles International,2025-06-07,68
KLAX,Los Angeles International,2025-06-08,69
KLAX,Los Angeles International,2025-06-09,69
KLAX,Los Angeles International,2025-06-10,72
KLAX,Los Angeles International,2025-06-11,70
KLAX,Los Angeles International,2025-06-12,71
KLAX,Los Angeles International,2025-06-13,72
KLAX,Los Angeles International,2025-06-14,73
KLAX,Los Angeles International,2025-06-15,75
KLAX,Los Angeles International,2025-06-16,75
KLAX,Los Angeles International,2025-06-17,78
KLAX,Los Angeles International,2025-06-18,76
KLAX,Los Angeles International,2025-06-19,73
KLAX,Los Angeles International,2025-06-20,72
KLAX,Los Angeles International,2025-06-21,71
KLAX,Los Angeles International,2025-06-22,74
KLAX,Los Angeles International,2025-06-23,74
KLAX,Los Angeles International,2025-06-24,69
KLAX,Los Angeles International,2025-06-25,72
KLAX,Los Angeles International,2025-06-26,72
KLAX,Los Angeles International,2025-06-27,73
KLAX,Los Angeles International,2025-06-28,74
KLAX,Los Angeles International,2025-06-29,71
KLAX,Los Angeles International,2025-06-30,72
KLAX,Los Angeles International,2025-07-01,70
KLAX,Los Angeles International,2025-07-02,70
KLAX,Los Angeles International,2025-07-03,73
KLAX,Los Angeles International,2025-07-04,74
KLAX,Los Angeles International,2025-07-05,73
KLAX,Los Angeles International,2025-07-06,71
KLAX,Los Angeles International,2025-07-07,72
KLAX,Los Angeles International,2025-07-08,73
KLAX,Los Angeles International,2025-07-09,75
KLAX,Los Angeles International,2025-07-10,75
KLAX,Los Angeles International,2025-07-11,75
KLAX,Los Angeles International,2025-07-12,75
KLAX,Los Angeles International,2025-07-13,71
KLAX,Los Angeles International,2025-07-14,70
KLAX,Los Angeles International,2025-07-15,74
KLAX,Los Angeles International,2025-07-16,74
KLAX,Los Angeles International,2025-07-17,73
KLAX,Los Angeles International,2025-07-18,73
KLAX,Los Angeles International,2025-07-19,75
KLAX,Los Angeles International,2025-07-20,73
KLAX,Los Angeles International,2025-07-21,72
KLAX,Los Angeles International,2025-07-22,73
KLAX,Los Angeles International,2025-07-23,73
KLAX,Los Angeles International,2025-07-24,72
KLAX,Los Angeles International,2025-07-25,72
KLAX,Los Angeles International,2025-07-26,73
KLAX,Los Angeles International,2025-07-27,72
KLAX,Los Angeles International,2025-07-28,73
KLAX,Los Angeles International,2025-07-29,74
KLAX,Los Angeles International,2025-07-30,74
KLAX,Los Angeles International,2025-07-31,73
KLAX,Los Angeles International,2025-08-01,74
KLAX,Los Angeles International,2025-08-02,72
KLAX,Los Angeles International,2025-08-03,74
KLAX,Los Angeles International,2025-08-04,75
KLAX,Los Angeles International,2025-08-05,76
KLAX,Los Angeles International,2025-08-06,78
KLAX,Los Angeles International,2025-08-07,78
KLAX,Los Angeles International,2025-08-08,76
KLAX,Los Angeles International,2025-08-09,74
KLAX,Los Angeles International,2025-08-10,75
KLAX,Los Angeles International,2025-08-11,75
KLAX,Los Angeles International,2025-08-12,76
KLAX,Los Angeles International,2025-08-13,75
KLAX,Los Angeles International,2025-08-14,73
KLAX,Los Angeles International,2025-08-15,76
KLAX,Los Angeles International,2025-08-16,74
KLAX,Los Angeles International,2025-08-17,76
KLAX,Los Angeles International,2025-08-18,76
KLAX,Los Angeles International,2025-08-19,77
KLAX,Los Angeles International,2025-08-20,80
KLAX,Los Angeles International,2025-08-21,85
KLAX,Los Angeles International,2025-08-22,84
KLAX,Los Angeles International,2025-08-23,89
KLAX,Los Angeles International,2025-08-24,78
KLAX,Los Angeles International,2025-08-25,77
KLAX,Los Angeles International,2025-08-26,76
KLAX,Los Angeles International,2025-08-27,81
KLAX,Los Angeles International,2025-08-28,84
KLAX,Los Angeles International,2025-08-29,84
KLAX,Los Angeles International,2025-08-30,83
KLAX,Los Angeles International,2025-08-31,78
KLAX,Los Angeles International,2025-09-01,80
KLAX,Los Angeles International,2025-09-02,80
KLAX,Los Angeles International,2025-09-03,80
KLAX,Los Angeles International,2025-09-04,76
KLAX,Los Angeles International,2025-09-05,76
KLAX,Los Angeles International,2025-09-06,79
KLAX,Los Angeles International,2025-09-07,81
KLAX,Los Angeles International,2025-09-08,76
KLAX,Los Angeles International,2025-09-09,76
KLAX,Los Angeles International,2025-09-10,77
KLAX,Los Angeles International,2025-09-11,75
KLAX,Los Angeles International,2025-09-12,77
KLAX,Los Angeles International,2025-09-13,75
KLAX,Los Angeles International,2025-09-14,75
KLAX,Los Angeles International,2025-09-15,76
KLAX,Los Angeles International,2025-09-16,80
KLAX,Los Angeles International,2025-09-17,80
KLAX,Los Angeles International,2025-09-18,78
KLAX,Los Angeles International,2025-09-19,79
KLAX,Los Angeles International,2025-09-20,76
KLAX,Los Angeles International,2025-09-21,77
KLAX,Los Angeles International,2025-09-22,76
KLAX,Los Angeles International,2025-09-23,81
KLAX,Los Angeles International,2025-09-24,78
KLAX,Los Angeles International,2025-09-25,71
KLAX,Los Angeles International,2025-09-26,72
KLAX,Los Angeles International,2025-09-27,74
KLAX,Los Angeles International,2025-09-28,75
KLAX,Los Angeles International,2025-09-29,75
KLAX,Los Angeles International,2025-09-30,74
KLAX,Los Angeles International,2025-10-01,74
KLAX,Los Angeles International,2025-10-02,76
KLAX,Los Angeles International,2025-10-03,73
KLAX,Los Angeles International,2025-10-04,74
KLAX,Los Angeles International,2025-10-05,75
KLAX,Los Angeles International,2025-10-06,72
KLAX,Los Angeles International,2025-10-07,70
KLAX,Los Angeles International,2025-10-08,71
KLAX,Los Angeles International,2025-10-09,73
KLAX,Los Angeles International,2025-10-10,76
KLAX,Los Angeles International,2025-10-11,74
KLAX,Los Angeles International,2025-10-12,73
KLAX,Los Angeles International,2025-10-13,72
KLAX,Los Angeles International,2025-10-14,64
KLAX,Los Angeles International,2025-10-15,67
KLAX,Los Angeles International,2025-10-16,73
KLAX,Los Angeles International,2025-10-17,76
KLAX,Los Angeles International,2025-10-18,82
KLAX,Los Angeles International,2025-10-19,78
KLAX,Los Angeles International,2025-10-20,78
KLAX,Los Angeles International,2025-10-21,76
KLAX,Los Angeles International,2025-10-22,70
KLAX,Los Angeles International,2025-10-23,71
KLAX,Los Angeles International,2025-10-24,73
KLAX,Los Angeles International,2025-10-25,68
KLAX,Los Angeles International,2025-10-26,67
KLAX,Los Angeles International,2025-10-27,71
KLAX,Los Angeles International,2025-10-28,81
KLAX,Los Angeles International,2025-10-29,91
KLAX,Los Angeles International,2025-10-30,84
KLAX,Los Angeles International,2025-10-31,71
KLAX,Los Angeles International,2025-11-01,67
KLAX,Los Angeles International,2025-11-02,67
KLAX,Los Angeles International,2025-11-03,69
KLAX,Los Angeles International,2025-11-04,69
KLAX,Los Angeles International,2025-11-05,69
KLAX,Los Angeles International,2025-11-06,69
KLAX,Los Angeles International,2025-11-07,70
KLAX,Los Angeles International,2025-11-08,73
KLAX,Los Angeles International,2025-11-09,68
KLAX,Los Angeles International,2025-11-10,70
KLAX,Los Angeles International,2025-11-11,66
KLAX,Los Angeles International,2025-11-12,68
KLAX,Los Angeles International,2025-11-13,72
KLAX,Los Angeles International,2025-11-14,65
KLAX,Los Angeles International,2025-11-15,64
KLAX,Los Angeles International,2025-11-16,65
KLAX,Los Angeles International,2025-11-17,65
KLAX,Los Angeles International,2025-11-18,60
KLAX,Los Angeles International,2025-11-19,62
KLAX,Los Angeles International,2025-11-20,62
KLAX,Los Angeles International,2025-11-21,66
KLAX,Los Angeles International,2025-11-22,70
KLAX,Los Angeles International,2025-11-23,70
KLAX,Los Angeles International,2025-11-24,67
KLAX,Los Angeles International,2025-11-25,73
KLAX,Los Angeles International,2025-11-26,82
KLAX,Los Angeles International,2025-11-27,80
KLAX,Los Angeles International,2025-11-28,72
KLAX,Los Angeles International,2025-11-29,67
KLAX,Los Angeles International,2025-11-30,64
KLAX,Los Angeles International,2025-12-01,68
KLAX,Los Angeles International,2025-12-02,66
KLAX,Los Angeles International,2025-12-03,67
KLAX,Los Angeles International,2025-12-04,70
KLAX,Los Angeles International,2025-12-05,69
KLAX,Los Angeles International,2025-12-06,69
KLAX,Los Angeles International,2025-12-07,70
KLAX,Los Angeles International,2025-12-08,77
KLAX,Los Angeles International,2025-12-09,81
KLAX,Los Angeles International,2025-12-10,79
KLAX,Los Angeles International,2025-12-11,72
KLAX,Los Angeles International,2025-12-12,68
KLAX,Los Angeles International,2025-12-13,61
KLAX,Los Angeles International,2025-12-14,63
KLAX,Los Angeles International,2025-12-15,66
KLAX,Los Angeles International,2025-12-16,62
KLAX,Los Angeles International,2025-12-17,74
KLAX,Los Angeles International,2025-12-18,71
KLAX,Los Angeles International,2025-12-19,71
KLAX,Los Angeles International,2025-12-20,65
KLAX,Los Angeles International,2025-12-21,64
KLAX,Los Angeles International,2025-12-22,64
KLAX,Los Angeles International,2025-12-23,64
KLAX,Los Angeles International,2025-12-24,64
KLAX,Los Angeles International,2025-12-25,67
KLAX,Los Angeles International,2025-12-26,62
KLAX,Los Angeles International,2025-12-27,61
KLAX,Los Angeles International,2025-12-28,67
KLAX,Los Angeles International,2025-12-29,75
KLAX,Los Angeles International,2025-12-30,73
KLAX,Los Angeles International,2025-12-31,68
KLAX,Los Angeles International,2026-01-01,64
KLAX,Los Angeles International,2026-01-02,64
KLAX,Los Angeles International,2026-01-03,63
KLAX,Los Angeles International,2026-01-04,62
KLAX,Los Angeles International,2026-01-05,64
KLAX,Los Angeles International,2026-01-06,65
KLAX,Los Angeles International,2026-01-07,64
KLAX,Los Angeles International,2026-01-08,62
KLAX,Los Angeles International,2026-01-09,63
KLAX,Los Angeles International,2026-01-10,70
KLAX,Los Angeles International,2026-01-11,75
KLAX,Los Angeles International,2026-01-12,72
KLAX,Los Angeles International,2026-01-13,79
KLAX,Los Angeles International,2026-01-14,80
KLAX,Los Angeles International,2026-01-15,83
KLAX,Los Angeles International,2026-01-16,78
KLAX,Los Angeles International,2026-01-17,76
KLAX,Los Angeles International,2026-01-18,78
KLAX,Los Angeles International,2026-01-19,75
KLAX,Los Angeles International,2026-01-20,71
KLAX,Los Angeles International,2026-01-21,62
KLAX,Los Angeles International,2026-01-22,63
KLAX,Los Angeles International,2026-01-23,64
KLAX,Los Angeles International,2026-01-24,63
KLAX,Los Angeles International,2026-01-25,69
KLAX,Los Angeles International,2026-01-26,73
KLAX,Los Angeles International,2026-01-27,72
KLAX,Los Angeles International,2026-01-28,69
KLAX,Los Angeles International,2026-01-29,80
KLAX,Los Angeles International,2026-01-30,83
KLAX,Los Angeles International,2026-01-31,85
KLAX,Los Angeles International,2026-02-01,79
KLAX,Los Angeles International,2026-02-02,74
KLAX,Los Angeles International,2026-02-03,75
KLAX,Los Angeles International,2026-02-04,87
KLAX,Los Angeles International,2026-02-05,83
KLAX,Los Angeles International,2026-02-06,68
KLAX,Los Angeles International,2026-02-07,71
KLAX,Los Angeles International,2026-02-08,82
KLAX,Los Angeles International,2026-02-09,77
KLAX,Los Angeles International,2026-02-10,65
KLAX,Los Angeles International,2026-02-11,64
KLAX,Los Angeles International,2026-02-12,64
KLAX,Los Angeles International,2026-02-13,68
KLAX,Los Angeles International,2026-02-14,68
KLAX,Los Angeles International,2026-02-15,63
KLAX,Los Angeles International,2026-02-16,58
KLAX,Los Angeles International,2026-02-17,60
KLAX,Los Angeles International,2026-02-18,58
KLAX,Los Angeles International,2026-02-19,58
KLAX,Los Angeles International,2026-02-20,58
KLAX,Los Angeles International,2026-02-21,69
KLAX,Los Angeles International,2026-02-22,69
KLAX,Los Angeles International,2026-02-23,74
KLAX,Los Angeles International,2026-02-24,76
KLAX,Los Angeles International,2026-02-25,70
KLAX,Los Angeles International,2026-02-26,73
KLAX,Los Angeles International,2026-02-27,86
KLAX,Los Angeles International,2026-02-28,79
KLAX,Los Angeles International,2026-03-01,78
KLAX,Los Angeles International,2026-03-02,65
KLAX,Los Angeles International,2026-03-03,67
KLAX,Los Angeles International,2026-03-04,65
KLAX,Los Angeles International,2026-03-05,76
KLAX,Los Angeles International,2026-03-06,73
KLAX,Los Angeles International,2026-03-07,78
KLAX,Los Angeles International,2026-03-08,88
KLAX,Los Angeles International,2026-03-09,70
KLAX,Los Angeles International,2026-03-10,67
KLAX,Los Angeles International,2026-03-11,67
KLAX,Los Angeles International,2026-03-12,84
KLAX,Los Angeles International,2026-03-13,88
KLAX,Los Angeles International,2026-03-14,79
KLAX,Los Angeles International,2026-03-15,69
KLAX,Los Angeles International,2026-03-16,71
KLAX,Los Angeles International,2026-03-17,92
KLAX,Los Angeles International,2026-03-18,82
KLAX,Los Angeles International,2026-03-19,83
KLAX,Los Angeles International,2026-03-20,85
KLAX,Los Angeles International,2026-03-21,74
KLAX,Los Angeles International,2026-03-22,70
KLAX,Los Angeles International,2026-03-23,71
KLAX,Los Angeles International,2026-03-24,70
KLAX,Los Angeles International,2026-03-25,68
KLAX,Los Angeles International,2026-03-26,73
KLAX,Los Angeles International,2026-03-27,71
KLAX,Los Angeles International,2026-03-28,68
KLAX,Los Angeles International,2026-03-29,73
KLAX,Los Angeles International,2026-03-30,70
KLAX,Los Angeles International,2026-03-31,69
KLAX,Los Angeles International,2026-04-01,68
KLAX,Los Angeles International,2026-04-02,68
KLAX,Los Angeles International,2026-04-03,78
KLAX,Los Angeles International,2026-04-04,87
KLAX,Los Angeles International,2026-04-05,78
KLAX,Los Angeles International,2026-04-06,78
KLAX,Los Angeles International,2026-04-07,70
KLAX,Los Angeles International,2026-04-08,71
KLAX,Los Angeles International,2026-04-09,72
KLAX,Los Angeles International,2026-04-10,67
KLAX,Los Angeles International,2026-04-11,69
KLAX,Los Angeles International,2026-04-12,69
KLAX,Los Angeles International,2026-04-13,66
KLAX,Los Angeles International,2026-04-14,69
KLAX,Los Angeles International,2026-04-15,70
KLAX,Los Angeles International,2026-04-16,70
KLAX,Los Angeles International,2026-04-17,73
KLAX,Los Angeles International,2026-04-18,76
KLAX,Los Angeles International,2026-04-19,72
KLAX,Los Angeles International,2026-04-20,70
KLAX,Los Angeles International,2026-04-21,70
KLAX,Los Angeles International,2026-04-22,67
KLAX,Los Angeles International,2026-04-23,72
KLAX,Los Angeles International,2026-04-24,74
KLAX,Los Angeles International,2026-04-25,66
KLAX,Los Angeles International,2026-04-26,66
KLAX,Los Angeles International,2026-04-27,66
KLAX,Los Angeles International,2026-04-28,69
KLAX,Los Angeles International,2026-04-29,70
KLAX,Los Angeles International,2026-04-30,70
