station_id,station_name,date,observed_high_f
KAUS,Austin Bergstrom,2025-03-04,76
KAUS,Austin Bergstrom,2025-03-05,72
KAUS,Austin Bergstrom,2025-03-06,75
KAUS,Austin Bergstrom,2025-03-07,82
KAUS,Austin Bergstrom,2025-03-08,81
KAUS,Austin Bergstrom,2025-03-09,65
KAUS,Austin Bergstrom,2025-03-10,78
KAUS,Austin Bergstrom,2025-03-11,83
KAUS,Austin Bergstrom,2025-03-12,89
KAUS,Austin Bergstrom,2025-03-13,92
KAUS,Austin Bergstrom,2025-03-14,97
KAUS,Austin Bergstrom,2025-03-15,77
KAUS,Austin Bergstrom,2025-03-16,81
KAUS,Austin Bergstrom,2025-03-17,85
KAUS,Austin Bergstrom,2025-03-18,85
KAUS,Austin Bergstrom,2025-03-19,79
KAUS,Austin Bergstrom,2025-03-20,71
KAUS,Austin Bergstrom,2025-03-21,79
KAUS,Austin Bergstrom,2025-03-22,85
KAUS,Austin Bergstrom,2025-03-23,88
KAUS,Austin Bergstrom,2025-03-24,84
KAUS,Austin Bergstrom,2025-03-25,89
KAUS,Austin Bergstrom,2025-03-26,81
KAUS,Austin Bergstrom,2025-03-27,68
KAUS,Austin Bergstrom,2025-03-28,73
KAUS,Austin Bergstrom,2025-03-29,87
KAUS,Austin Bergstrom,2025-03-30,78
KAUS,Austin Bergstrom,2025-03-31,78
KAUS,Austin Bergstrom,2025-04-01,84
KAUS,Austin Bergstrom,2025-04-02,86
KAUS,Austin Bergstrom,2025-04-03,91
KAUS,Austin Bergstrom,2025-04-04,89
KAUS,Austin Bergstrom,2025-04-05,64
KAUS,Austin Bergstrom,2025-04-06,60
KAUS,Austin Bergstrom,2025-04-07,72
KAUS,Austin Bergstrom,2025-04-08,78
KAUS,Austin Bergstrom,2025-04-09,85
KAUS,Austin Bergstrom,2025-04-10,89
KAUS,Austin Bergstrom,2025-04-11,89
KAUS,Austin Bergstrom,2025-04-12,89
KAUS,Austin Bergstrom,2025-04-13,91
KAUS,Austin Bergstrom,2025-04-14,91
KAUS,Austin Bergstrom,2025-04-15,83
KAUS,Austin Bergstrom,2025-04-16,85
KAUS,Austin Bergstrom,2025-04-17,89
KAUS,Austin Bergstrom,2025-04-18,91
KAUS,Austin Bergstrom,2025-04-19,85
KAUS,Austin Bergstrom,2025-04-20,87
KAUS,Austin Bergstrom,2025-04-21,89
KAUS,Austin Bergstrom,2025-04-22,88
KAUS,Austin Bergstrom,2025-04-23,86
KAUS,Austin Bergstrom,2025-04-24,87
KAUS,Austin Bergstrom,2025-04-25,87
KAUS,Austin Bergstrom,2025-04-26,85
KAUS,Austin Bergstrom,2025-04-27,85
KAUS,Austin Bergstrom,2025-04-28,86
KAUS,Austin Bergstrom,2025-04-29,87
KAUS,Austin Bergstrom,2025-04-30,88
KAUS,Austin Bergstrom,2025-05-01,92
KAUS,Austin Bergstrom,2025-05-02,88
KAUS,Austin Bergstrom,2025-05-03,81
KAUS,Austin Bergstrom,2025-05-04,85
KAUS,Austin Bergstrom,2025-05-05,76
KAUS,Austin Bergstrom,2025-05-06,89
KAUS,Austin Bergstrom,2025-05-07,82
KAUS,Austin Bergstrom,2025-05-08,85
KAUS,Austin Bergstrom,2025-05-09,83
KAUS,Austin Bergstrom,2025-05-10,81
KAUS,Austin Bergstrom,2025-05-11,84
KAUS,Austin Bergstrom,2025-05-12,93
KAUS,Austin Bergstrom,2025-05-13,100
KAUS,Austin Bergstrom,2025-05-14,100
KAUS,Austin Bergstrom,2025-05-15,99
KAUS,Austin Bergstrom,2025-05-16,97
KAUS,Austin Bergstrom,2025-05-17,97
KAUS,Austin Bergstrom,2025-05-18,92
KAUS,Austin Bergstrom,2025-05-19,88
KAUS,Austin Bergstrom,2025-05-20,97
KAUS,Austin Bergstrom,2025-05-21,94
KAUS,Austin Bergstrom,2025-05-22,98
KAUS,Austin Bergstrom,2025-05-23,96
KAUS,Austin Bergstrom,2025-05-24,98
KAUS,Austin Bergstrom,2025-05-25,97
KAUS,Austin Bergstrom,2025-05-26,90
KAUS,Austin Bergstrom,2025-05-27,92
KAUS,Austin Bergstrom,2025-05-28,88
KAUS,Austin Bergstrom,2025-05-29,91
KAUS,Austin Bergstrom,2025-05-30,84
KAUS,Austin Bergstrom,2025-05-31,87
KAUS,Austin Bergstrom,2025-06-01,95
KAUS,Austin Bergstrom,2025-06-02,93
KAUS,Austin Bergstrom,2025-06-03,93
KAUS,Austin Bergstrom,2025-06-04,92
KAUS,Austin Bergstrom,2025-06-05,95
KAUS,Austin Bergstrom,2025-06-06,96
KAUS,Austin Bergstrom,2025-06-07,96
KAUS,Austin Bergstrom,2025-06-08,96
KAUS,Austin Bergstrom,2025-06-09,99
KAUS,Austin Bergstrom,2025-06-10,92
KAUS,Austin Bergstrom,2025-06-11,89
KAUS,Austin Bergstrom,2025-06-12,80
KAUS,Austin Bergstrom,2025-06-13,95
KAUS,Austin Bergstrom,2025-06-14,95
KAUS,Austin Bergstrom,2025-06-15,97
KAUS,Austin Bergstrom,2025-06-16,93
KAUS,Austin Bergstrom,2025-06-17,94
KAUS,Austin Bergstrom,2025-06-18,94
KAUS,Austin Bergstrom,2025-06-19,96
KAUS,Austin Bergstrom,2025-06-20,95
KAUS,Austin Bergstrom,2025-06-21,95
KAUS,Austin Bergstrom,2025-06-22,96
KAUS,Austin Bergstrom,2025-06-23,97
KAUS,Austin Bergstrom,2025-06-24,95
KAUS,Austin Bergstrom,2025-06-25,94
KAUS,Austin Bergstrom,2025-06-26,94
KAUS,Austin Bergstrom,2025-06-27,95
KAUS,Austin Bergstrom,2025-06-28,95
KAUS,Austin Bergstrom,2025-06-29,96
KAUS,Austin Bergstrom,2025-06-30,95
KAUS,Austin Bergstrom,2025-07-01,93
KAUS,Austin Bergstrom,2025-07-02,94
KAUS,Austin Bergstrom,2025-07-03,87
KAUS,Austin Bergstrom,2025-07-04,84
KAUS,Austin Bergstrom,2025-07-05,79
KAUS,Austin Bergstrom,2025-07-06,91
KAUS,Austin Bergstrom,2025-07-07,91
KAUS,Austin Bergstrom,2025-07-08,94
KAUS,Austin Bergstrom,2025-07-09,91
KAUS,Austin Bergstrom,2025-07-10,93
KAUS,Austin Bergstrom,2025-07-11,93
KAUS,Austin Bergstrom,2025-07-12,93
KAUS,Austin Bergstrom,2025-07-13,86
KAUS,Austin Bergstrom,2025-07-14,93
KAUS,Austin Bergstrom,2025-07-15,93
KAUS,Austin Bergstrom,2025-07-16,95
KAUS,Austin Bergstrom,2025-07-17,95
KAUS,Austin Bergstrom,2025-07-18,95
KAUS,Austin Bergstrom,2025-07-19,94
KAUS,Austin Bergstrom,2025-07-20,92
KAUS,Austin Bergstrom,2025-07-21,93
KAUS,Austin Bergstrom,2025-07-22,97
KAUS,Austin Bergstrom,2025-07-23,98
KAUS,Austin Bergstrom,2025-07-24,99
KAUS,Austin Bergstrom,2025-07-25,89
KAUS,Austin Bergstrom,2025-07-26,94
KAUS,Austin Bergstrom,2025-07-27,97
KAUS,Austin Bergstrom,2025-07-28,97
KAUS,Austin Bergstrom,2025-07-29,100
KAUS,Austin Bergstrom,2025-07-30,100
KAUS,Austin Bergstrom,2025-07-31,101
KAUS,Austin Bergstrom,2025-08-01,102
KAUS,Austin Bergstrom,2025-08-02,100
KAUS,Austin Bergstrom,2025-08-03,99
KAUS,Austin Bergstrom,2025-08-04,92
KAUS,Austin Bergstrom,2025-08-05,96
KAUS,Austin Bergstrom,2025-08-06,100
KAUS,Austin Bergstrom,2025-08-07,100
KAUS,Austin Bergstrom,2025-08-08,101
KAUS,Austin Bergstrom,2025-08-09,99
KAUS,Austin Bergstrom,2025-08-10,98
KAUS,Austin Bergstrom,2025-08-11,99
KAUS,Austin Bergstrom,2025-08-12,99
KAUS,Austin Bergstrom,2025-08-13,96
KAUS,Austin Bergstrom,2025-08-14,100
KAUS,Austin Bergstrom,2025-08-15,97
KAUS,Austin Bergstrom,2025-08-16,100
KAUS,Austin Bergstrom,2025-08-17,100
KAUS,Austin Bergstrom,2025-08-18,101
KAUS,Austin Bergstrom,2025-08-19,94
KAUS,Austin Bergstrom,2025-08-20,100
KAUS,Austin Bergstrom,2025-08-21,96
KAUS,Austin Bergstrom,2025-08-22,95
KAUS,Austin Bergstrom,2025-08-23,96
KAUS,Austin Bergstrom,2025-08-24,99
KAUS,Austin Bergstrom,2025-08-25,98
KAUS,Austin Bergstrom,2025-08-26,98
KAUS,Austin Bergstrom,2025-08-27,96
KAUS,Austin Bergstrom,2025-08-28,100
KAUS,Austin Bergstrom,2025-08-29,99
KAUS,Austin Bergstrom,2025-08-30,101
KAUS,Austin Bergstrom,2025-08-31,89
KAUS,Austin Bergstrom,2025-09-01,95
KAUS,Austin Bergstrom,2025-09-02,98
KAUS,Austin Bergstrom,2025-09-03,99
KAUS,Austin Bergstrom,2025-09-04,103
KAUS,Austin Bergstrom,2025-09-05,100
KAUS,Austin Bergstrom,2025-09-06,89
KAUS,Austin Bergstrom,2025-09-07,76
KAUS,Austin Bergstrom,2025-09-08,90
KAUS,Austin Bergstrom,2025-09-09,93
KAUS,Austin Bergstrom,2025-09-10,97
KAUS,Austin Bergstrom,2025-09-11,97
KAUS,Austin Bergstrom,2025-09-12,97
KAUS,Austin Bergstrom,2025-09-13,96
KAUS,Austin Bergstrom,2025-09-14,96
KAUS,Austin Bergstrom,2025-09-15,96
KAUS,Austin Bergstrom,2025-09-16,96
KAUS,Austin Bergstrom,2025-09-17,97
KAUS,Austin Bergstrom,2025-09-18,95
KAUS,Austin Bergstrom,2025-09-19,96
KAUS,Austin Bergstrom,2025-09-20,95
KAUS,Austin Bergstrom,2025-09-21,98
KAUS,Austin Bergstrom,2025-09-22,99
KAUS,Austin Bergstrom,2025-09-23,100
KAUS,Austin Bergstrom,2025-09-24,92
KAUS,Austin Bergstrom,2025-09-25,92
KAUS,Austin Bergstrom,2025-09-26,93
KAUS,Austin Bergstrom,2025-09-27,93
KAUS,Austin Bergstrom,2025-09-28,92
KAUS,Austin Bergstrom,2025-09-29,90
KAUS,Austin Bergstrom,2025-09-30,95
KAUS,Austin Bergstrom,2025-10-01,96
KAUS,Austin Bergstrom,2025-10-02,96
KAUS,Austin Bergstrom,2025-10-03,95
KAUS,Austin Bergstrom,2025-10-04,93
KAUS,Austin Bergstrom,2025-10-05,94
KAUS,Austin Bergstrom,2025-10-06,95
KAUS,Austin Bergstrom,2025-10-07,94
KAUS,Austin Bergstrom,2025-10-08,95
KAUS,Austin Bergstrom,2025-10-09,93
KAUS,Austin Bergstrom,2025-10-10,92
KAUS,Austin Bergstrom,2025-10-11,93
KAUS,Austin Bergstrom,2025-10-12,92
KAUS,Austin Bergstrom,2025-10-13,91
KAUS,Austin Bergstrom,2025-10-14,91
KAUS,Austin Bergstrom,2025-10-15,93
KAUS,Austin Bergstrom,2025-10-16,88
KAUS,Austin Bergstrom,2025-10-17,93
KAUS,Austin Bergstrom,2025-10-18,95
KAUS,Austin Bergstrom,2025-10-19,86
KAUS,Austin Bergstrom,2025-10-20,94
KAUS,Austin Bergstrom,2025-10-21,89
KAUS,Austin Bergstrom,2025-10-22,88
KAUS,Austin Bergstrom,2025-10-23,92
KAUS,Austin Bergstrom,2025-10-24,90
KAUS,Austin Bergstrom,2025-10-25,77
KAUS,Austin Bergstrom,2025-10-26,82
KAUS,Austin Bergstrom,2025-10-27,90
KAUS,Austin Bergstrom,2025-10-28,89
KAUS,Austin Bergstrom,2025-10-29,69
KAUS,Austin Bergstrom,2025-10-30,72
KAUS,Austin Bergstrom,2025-10-31,76
KAUS,Austin Bergstrom,2025-11-01,72
KAUS,Austin Bergstrom,2025-11-02,74
KAUS,Austin Bergstrom,2025-11-03,79
KAUS,Austin Bergstrom,2025-11-04,81
KAUS,Austin Bergstrom,2025-11-05,84
KAUS,Austin Bergstrom,2025-11-06,84
KAUS,Austin Bergstrom,2025-11-07,91
KAUS,Austin Bergstrom,2025-11-08,86
KAUS,Austin Bergstrom,2025-11-09,71
KAUS,Austin Bergstrom,2025-11-10,60
KAUS,Austin Bergstrom,2025-11-11,75
KAUS,Austin Bergstrom,2025-11-12,83
KAUS,Austin Bergstrom,2025-11-13,86
KAUS,Austin Bergstrom,2025-11-14,85
KAUS,Austin Bergstrom,2025-11-15,85
KAUS,Austin Bergstrom,2025-11-16,87
KAUS,Austin Bergstrom,2025-11-17,88
KAUS,Austin Bergstrom,2025-11-18,86
KAUS,Austin Bergstrom,2025-11-19,87
KAUS,Austin Bergstrom,2025-11-20,85
KAUS,Austin Bergstrom,2025-11-21,77
KAUS,Austin Bergstrom,2025-11-22,76
KAUS,Austin Bergstrom,2025-11-23,70
KAUS,Austin Bergstrom,2025-11-24,78
KAUS,Austin Bergstrom,2025-11-25,81
KAUS,Austin Bergstrom,2025-11-26,66
KAUS,Austin Bergstrom,2025-11-27,65
KAUS,Austin Bergstrom,2025-11-28,69
KAUS,Austin Bergstrom,2025-11-29,81
KAUS,Austin Bergstrom,2025-11-30,60
KAUS,Austin Bergstrom,2025-12-01,45
KAUS,Austin Bergstrom,2025-12-02,55
KAUS,Austin Bergstrom,2025-12-03,56
KAUS,Austin Bergstrom,2025-12-04,55
KAUS,Austin Bergstrom,2025-12-05,52
KAUS,Austin Bergstrom,2025-12-06,78
KAUS,Austin Bergstrom,2025-12-07,73
KAUS,Austin Bergstrom,2025-12-08,60
KAUS,Austin Bergstrom,2025-12-09,69
KAUS,Austin Bergstrom,2025-12-10,73
KAUS,Austin Bergstrom,2025-12-11,71
KAUS,Austin Bergstrom,2025-12-12,77
KAUS,Austin Bergstrom,2025-12-13,79
KAUS,Austin Bergstrom,2025-12-14,65
KAUS,Austin Bergstrom,2025-12-15,55
KAUS,Austin Bergstrom,2025-12-16,63
KAUS,Austin Bergstrom,2025-12-17,66
KAUS,Austin Bergstrom,2025-12-18,77
KAUS,Austin Bergstrom,2025-12-19,69
KAUS,Austin Bergstrom,2025-12-20,74
KAUS,Austin Bergstrom,2025-12-21,72
KAUS,Austin Bergstrom,2025-12-22,77
KAUS,Austin Bergstrom,2025-12-23,81
KAUS,Austin Bergstrom,2025-12-24,81
KAUS,Austin Bergstrom,2025-12-25,78
KAUS,Austin Bergstrom,2025-12-26,84
KAUS,Austin Bergstrom,2025-12-27,82
KAUS,Austin Bergstrom,2025-12-28,79
KAUS,Austin Bergstrom,2025-12-29,53
KAUS,Austin Bergstrom,2025-12-30,58
KAUS,Austin Bergstrom,2025-12-31,71
KAUS,Austin Bergstrom,2026-01-01,74
KAUS,Austin Bergstrom,2026-01-02,89
KAUS,Austin Bergstrom,2026-01-03,76
KAUS,Austin Bergstrom,2026-01-04,72
KAUS,Austin Bergstrom,2026-01-05,77
KAUS,Austin Bergstrom,2026-01-06,84
KAUS,Austin Bergstrom,2026-01-07,80
KAUS,Austin Bergstrom,2026-01-08,80
KAUS,Austin Bergstrom,2026-01-09,72
KAUS,Austin Bergstrom,2026-01-10,60
KAUS,Austin Bergstrom,2026-01-11,63
KAUS,Austin Bergstrom,2026-01-12,65
KAUS,Austin Bergstrom,2026-01-13,61
KAUS,Austin Bergstrom,2026-01-14,69
KAUS,Austin Bergstrom,2026-01-15,67
KAUS,Austin Bergstrom,2026-01-16,76
KAUS,Austin Bergstrom,2026-01-17,56
KAUS,Austin Bergstrom,2026-01-18,64
KAUS,Austin Bergstrom,2026-01-19,68
KAUS,Austin Bergstrom,2026-01-20,60
KAUS,Austin Bergstrom,2026-01-21,76
KAUS,Austin Bergstrom,2026-01-22,70
KAUS,Austin Bergstrom,2026-01-23,68
KAUS,Austin Bergstrom,2026-01-24,45
KAUS,Austin Bergstrom,2026-01-25,29
KAUS,Austin Bergstrom,2026-01-26,37
KAUS,Austin Bergstrom,2026-01-27,50
KAUS,Austin Bergstrom,2026-01-28,58
KAUS,Austin Bergstrom,2026-01-29,73
KAUS,Austin Bergstrom,2026-01-30,55
KAUS,Austin Bergstrom,2026-01-31,45
KAUS,Austin Bergstrom,2026-02-01,57
KAUS,Austin Bergstrom,2026-02-02,69
KAUS,Austin Bergstrom,2026-02-03,72
KAUS,Austin Bergstrom,2026-02-04,65
KAUS,Austin Bergstrom,2026-02-05,70
KAUS,Austin Bergstrom,2026-02-06,83
KAUS,Austin Bergstrom,2026-02-07,84
KAUS,Austin Bergstrom,2026-02-08,80
KAUS,Austin Bergstrom,2026-02-09,85
KAUS,Austin Bergstrom,2026-02-10,69
KAUS,Austin Bergstrom,2026-02-11,76
KAUS,Austin Bergstrom,2026-02-12,81
KAUS,Austin Bergstrom,2026-02-13,82
KAUS,Austin Bergstrom,2026-02-14,75
KAUS,Austin Bergstrom,2026-02-15,74
KAUS,Austin Bergstrom,2026-02-16,78
KAUS,Austin Bergstrom,2026-02-17,84
KAUS,Austin Bergstrom,2026-02-18,77
KAUS,Austin Bergstrom,2026-02-19,85
KAUS,Austin Bergstrom,2026-02-20,68
KAUS,Austin Bergstrom,2026-02-21,74
KAUS,Austin Bergstrom,2026-02-22,63
KAUS,Austin Bergstrom,2026-02-23,67
KAUS,Austin Bergstrom,2026-02-24,75
KAUS,Austin Bergstrom,2026-02-25,88
KAUS,Austin Bergstrom,2026-02-26,85
KAUS,Austin Bergstrom,2026-02-27,87
KAUS,Austin Bergstrom,2026-02-28,87
KAUS,Austin Bergstrom,2026-03-01,86
KAUS,Austin Bergstrom,2026-03-02,86
KAUS,Austin Bergstrom,2026-03-03,89
KAUS,Austin Bergstrom,2026-03-04,88
KAUS,Austin Bergstrom,2026-03-05,88
KAUS,Austin Bergstrom,2026-03-06,86
KAUS,Austin Bergstrom,2026-03-07,77
KAUS,Austin Bergstrom,2026-03-08,67
KAUS,Austin Bergstrom,2026-03-09,80
KAUS,Austin Bergstrom,2026-03-10,85
KAUS,Austin Bergstrom,2026-03-11,84
KAUS,Austin Bergstrom,2026-03-12,66
KAUS,Austin Bergstrom,2026-03-13,81
KAUS,Austin Bergstrom,2026-03-14,86
KAUS,Austin Bergstrom,2026-03-15,98
KAUS,Austin Bergstrom,2026-03-16,56
KAUS,Austin Bergstrom,2026-03-17,67
KAUS,Austin Bergstrom,2026-03-18,78
KAUS,Austin Bergstrom,2026-03-19,86
KAUS,Austin Bergstrom,2026-03-20,90
KAUS,Austin Bergstrom,2026-03-21,93
KAUS,Austin Bergstrom,2026-03-22,93
KAUS,Austin Bergstrom,2026-03-23,88
KAUS,Austin Bergstrom,2026-03-24,88
KAUS,Austin Bergstrom,2026-03-25,90
KAUS,Austin Bergstrom,2026-03-26,89
KAUS,Austin Bergstrom,2026-03-27,88
KAUS,Austin Bergstrom,2026-03-28,74
KAUS,Austin Bergstrom,2026-03-29,85
KAUS,Austin Bergstrom,2026-03-30,89
KAUS,Austin Bergstrom,2026-03-31,90
KAUS,Austin Bergstrom,2026-04-01,92
KAUS,Austin Bergstrom,2026-04-02,87
KAUS,Austin Bergstrom,2026-04-03,84
KAUS,Austin Bergstrom,2026-04-04,78
KAUS,Austin Bergstrom,2026-04-05,65
KAUS,Austin Bergstrom,2026-04-06,74
KAUS,Austin Bergstrom,2026-04-07,77
KAUS,Austin Bergstrom,2026-04-08,82
KAUS,Austin Bergstrom,2026-04-09,84
KAUS,Austin Bergstrom,2026-04-10,82
